Business / DBA Name,Legal Entity Name,Street Address,City,State,ZIP Code,NAICS Code,Industry Category,Entity Type,Permit Issue Date,MSSP Regulatory Sales Hook
"C. C. HUNTER, INC.","C. C. HUNTER, INC.",1950 KNOLL ST,HOUSTON,TX,77080,238190,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2017-05-04T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CAB HOME RENOVATIONS,CHRISTOPHER ALEXANDER BASSEY,11518 BRIAR FOREST DR,HOUSTON,TX,77077,238991,"Construction (General, Civil, Specialty Trades)",Type IS,2025-01-16T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CABANA POOL SERVICE CO,"CABANA POOLS AQUATECH, INC.",1722 MONARCH OAKS ST,HOUSTON,TX,77055,238991,"Construction (General, Civil, Specialty Trades)",Texas Corporation,1992-11-04T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"CABINET DOOR USA, LLC","CABINET DOOR USA, LLC",221 BARREN SPRINGS DR STE 15A,HOUSTON,TX,77090,238350,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2023-09-22T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CABINETS FOR LIVING LLC,VLADIMIR KUZNETSOV,11875 W LITTLE YORK RD STE 802,HOUSTON,TX,77041,238350,"Construction (General, Civil, Specialty Trades)",Type IS,2026-08-08T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CABLE & ELECTRICAL SYSTEMS INC,"CABLE & ELECTRICAL SYSTEMS, INC.",811 CURTIN ST,HOUSTON,TX,77018,238210,Electrical Contractors and Other Wiring Installation,Texas Corporation,2005-03-29T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"CAI SERVICES, LLC","CAI SERVICES, LLC",5119 FULTON ST,HOUSTON,TX,77009,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Limited Liability Company (LLC),2024-09-23T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CALIBER ELECTRIC LLC,CALIBER ELECTRIC LLC,18002 KARLOW TRAIL LN,HOUSTON,TX,77060,238210,Electrical Contractors and Other Wiring Installation,Limited Liability Company (LLC),2023-05-18T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CALUR ENERGIA LLC,CALUR ENERGIA LLC,814 AUGUSTA DR,HOUSTON,TX,77057,238210,Electrical Contractors and Other Wiring Installation,Limited Liability Company (LLC),2016-10-04T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CAM CARE SERVICES LLC,CAM CARE SERVICES LLC,3801 KIRBY DR STE 340,HOUSTON,TX,77098,238990,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2024-02-15T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"CAMARATA MASONRY SYSTEMS, LTD.","CAMARATA MASONRY SYSTEMS, LTD.",767 KENRICK DR STE 120,HOUSTON,TX,77060,238140,"Construction (General, Civil, Specialty Trades)",Type PL,2011-05-05T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CAMBRIDGE ASSET GROUP CORPORATION,CAMBRIDGE ASSET GROUP CORPORATION,16821 BUCCANEER LN STE 104,HOUSTON,TX,77058,238210,Electrical Contractors and Other Wiring Installation,Texas Corporation,2008-09-23T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"CAMP ROOFING, LTD.","CAMP ROOFING, LTD.",15139 S POST OAK RD,HOUSTON,TX,77053,238161,"Construction (General, Civil, Specialty Trades)",Type PL,2018-12-20T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CANIL CONSTRUCTION,CANIL CONSTRUCTION LLC,10002 GREEN TREE RD,HOUSTON,TX,77042,238111,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2026-09-09T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CAPITAL FIRE PROTECTION LLC,CAPITAL FIRE PROTECTION LLC,3350 ROGERDALE RD STE E,HOUSTON,TX,77042,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Limited Liability Company (LLC),2011-06-01T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CAPITAL GLASS LLC,CAPITAL GLASS LLC,5611 WATER LEAF LN,HOUSTON,TX,77088,238150,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2023-10-17T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"CAPITAL ROOFING CONSTRUCTION, LLC","CAPITAL ROOFING CONSTRUCTION, LLC",30 LYERLY ST STE 2,HOUSTON,TX,77022,238160,Roofing Contractors,Limited Liability Company (LLC),2014-08-22T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CAPITOL CUSTON TILE,C.C.T.  INC.,11875 W LITTLE YORK RD STE 1202,HOUSTON,TX,77041,238340,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2024-03-21T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CAPP ELECTRIC COMPANY INC,EVELYN BAIRD GENTRY CORPORATION,4303 GLEBE RD,HOUSTON,TX,77018,238212,"Construction (General, Civil, Specialty Trades)",Texas Corporation,1993-08-18T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CAPSTONE DEVELOPMENT GROUP LLC,CAPSTONE DEVELOPMENT GROUP LLC,10215 MILLRIDGE NORTH DR,HOUSTON,TX,77070,238990,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2023-07-19T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CARDENAS LONE STAR CONCRETE LLC,CARDENAS LONE STAR CONCRETE LLC,5038 HOLLYBROOK LN,HOUSTON,TX,77039,238110,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2026-04-29T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CARDENAS PLUMBING HLBV LLC,CARDENAS PLUMBING HLBV LLC,7705 WERNER ST,HOUSTON,TX,77037,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Limited Liability Company (LLC),2025-02-12T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CARDINAL AUTOMATION SYSTEMS LLC,CARDINAL AUTOMATION SYSTEMS LLC,7405 AIRPORT BLVD,HOUSTON,TX,77061,238210,Electrical Contractors and Other Wiring Installation,Limited Liability Company (LLC),2026-03-11T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CAREMAN AIR SYSTEMS LLC,CAREMAN AIR SYSTEMS LLC,7643 CANDLEGREEN LN,HOUSTON,TX,77071,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Limited Liability Company (LLC),2024-08-20T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CARMONA REMODELING LLC,CARMONA REMODELING LLC,11926 LYNDA DR,HOUSTON,TX,77038,238131,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2020-09-02T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"CARPET TECH, INC.","CARPET TECH, INC.",431 BAMMEL RD,HOUSTON,TX,77073,238330,"Construction (General, Civil, Specialty Trades)",Foreign Corporation (Out-of-State),2024-01-05T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CARR'S COMMERCIAL CONTRACTING,"CARR'S GENERAL CONTRACTING, INC.",13210 WEIMAN RD,HOUSTON,TX,77041,238320,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2005-03-03T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CARTER MECHANICAL & CONTROLS LLC,CARTER MECHANICAL & CONTROLS LLC,7906 NAPAWOOD CT,HOUSTON,TX,77088,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Limited Liability Company (LLC),2007-12-13T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"CARTHEY INSTALLATIONS, LLC","CARTHEY INSTALLATIONS, LLC",3902 HIGHPINES DR,HOUSTON,TX,77068,238320,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2021-08-18T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CARTWRIGHT ENTERPRISES,CHARITY LYNN CARTWRIGHT AND PATRICK CARTWRIGHT,5135 BUNGALOW LN,HOUSTON,TX,77048,238290,"Construction (General, Civil, Specialty Trades)",Type PI,2020-12-23T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CAS DAVILA CARPENTRY,MARIO JOSE CASTILLO DAVILA,6403 SIERRA BLANCA DR APT 1909,HOUSTON,TX,77083,238350,"Construction (General, Civil, Specialty Trades)",Type IS,2024-06-14T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CASA SMART SOLUTIONS LLC,CASA SMART SOLUTIONS LLC,11812 CHANTELOUP DR,HOUSTON,TX,77047,238990,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2023-04-18T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CASTEEL AUTOMATIC FIRE PROTECTION INC,"KC001, INC.",2836 DELAFIELD ST,HOUSTON,TX,77023,238990,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2000-06-05T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CASTILLO POWER WASH CO..,EUSEBIO CASTILLO,4403 TRACEMEADOW DR,HOUSTON,TX,77066,238990,"Construction (General, Civil, Specialty Trades)",Type IS,2016-05-19T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CASTILLO'S FLOORING INSTALLATION,MIGUEL A CASTILLO,6721B ALDER DR,HOUSTON,TX,77081,238000,"Construction (General, Civil, Specialty Trades)",Type IS,2000-03-14T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CASTLE GLASS COMPANY,TC GLASS INC,10603 GOLD POINT DR,HOUSTON,TX,77064,238990,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2018-05-03T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CASTRO STONE & MARBLE,"CASTRO STONE & GRANITE, INC.",4120B NORTH FWY,HOUSTON,TX,77022,238990,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2010-09-07T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CASTROS CARPET,JOHN CASTRO AND YANE CASTRO,8383 COMMERCE PARK DR STE 618,HOUSTON,TX,77036,238330,"Construction (General, Civil, Specialty Trades)",Type PI,2024-04-26T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CAVANAUGH SERVICES LLC,CAVANAUGH SERVICES LLC,1220 BLALOCK RD,HOUSTON,TX,77055,238330,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2023-05-23T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CAVANAUGH SERVICES LLC,CAVANAUGH SERVICES LLC,17623 PATTIGLEN DR,HOUSTON,TX,77084,238331,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2023-05-23T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CB&I LLC,"MCDERMOTT, LLC",915 N ELDRIDGE PKWY,HOUSTON,TX,77079,238130,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2022-05-18T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CBI NA-CON SOUTHWEST,"MCDERMOTT, LLC",8900 FAIRBANKS N HOUSTON RD,HOUSTON,TX,77064,238130,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2022-04-20T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"CCOMM TECHNOLOGY, INC.","CCOMM TECHNOLOGY, INC.",5847 SAN FELIPE ST STE 1700,HOUSTON,TX,77057,238210,Electrical Contractors and Other Wiring Installation,Texas Corporation,2015-12-16T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CEC MECHANICAL LLC,"CEC MECHANICAL, LLC",10127 ELMHURST ST,HOUSTON,TX,77075,238000,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2002-12-27T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"CEDAR MILL COMMERCIAL GLASS CO., INC.","CEDAR MILL COMMERCIAL GLASS CO., INC.",6608 BRITTMOORE RD STE 900,HOUSTON,TX,77041,238150,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2024-01-12T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"CEIL TEX, INC.","CEIL TEX, INC.",13211 WINDFERN RD STE J,HOUSTON,TX,77064,238310,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2018-03-13T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"CEILINGTEK, LLC","CEILINGTEK, LLC",11391 MEADOWGLEN LN STE H,HOUSTON,TX,77082,238990,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2024-02-06T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CENTENO SHEET METAL & INSULATION LLC,CENTENO SHEET METAL & INSULATION LLC,12014 WINDFERN RD,HOUSTON,TX,77064,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Limited Liability Company (LLC),2024-12-13T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CENTER ENTERPRISES INC,"CENTER ENTERPRISES, INC.",7405 RAILHEAD LN,HOUSTON,TX,77086,238212,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2009-02-23T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CENTRAL CITY AIR,"DAVID DEBIEN ENTERPRISES, INC.",520 THORNTON RD,HOUSTON,TX,77018,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Texas Corporation,2013-07-11T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CENTRI-AIR MECHANICAL,ANDREW DAVID FULLER,10010 CUCKLEBUR CIR,HOUSTON,TX,77095,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Type IS,2011-10-25T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"CERTIFIED FIREPROOFING, INC.","CERTIFIED FIREPROOFING, INC.",12248 CUTTEN RD,HOUSTON,TX,77066,238310,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2016-10-06T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"CERTIFIED OVERHEAD GARAGE DOORS, INC.","CERTIFIED OVERHEAD GARAGE DOORS, INC.",10615 TOWER OAKS BLVD,HOUSTON,TX,77070,238190,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2007-04-05T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"CES/WAY, LTD.","CES/WAY, LTD.",5304 ASHBROOK DR,HOUSTON,TX,77081,238221,"Construction (General, Civil, Specialty Trades)",Type PL,2024-06-03T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CF GLASS,CHRISTOPHER BRAIN FLORES,9615 VILLITA ST,HOUSTON,TX,77013,238150,"Construction (General, Civil, Specialty Trades)",Type IS,2026-06-26T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"CFI MECHANICAL, INC.","CFI MECHANICAL, INC.",6109 BRITTMOORE RD,HOUSTON,TX,77041,238222,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2010-09-14T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"CFR OPERATING, LLC","CFR OPERATING, LLC",2121 BRITTMOORE RD STE 5500,HOUSTON,TX,77043,238190,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2019-10-30T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"CHAMBERLIN HOUSTON, LLC","CHAMBERLIN HOUSTON, LLC",7510 LANGTRY ST,HOUSTON,TX,77040,238992,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2012-10-31T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"CHAMBERLIN HOUSTON, LLC","CHAMBERLIN HOUSTON, LLC",4545 LANGFIELD RD,HOUSTON,TX,77040,238992,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2021-05-26T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"CHAMPIONS COLUMNS AND SHUTTERS, INC.","CHAMPIONS COLUMNS AND SHUTTERS, INC.",8316 WILLOW PLACE DR N STE B,HOUSTON,TX,77070,238991,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2016-08-04T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CHAMPIONS CONTRACTING & CONSTRUCTION SERVICES LLC,"CHAMPIONS CONTRACTING & CONSTRUCTION SERVICES, LLC",6430 FM 1960 RD W # 155,HOUSTON,TX,77069,238992,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2006-12-16T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CHARLES COOPER DESIGN,COOPER LANDSCAPE LLC,409 TRAVIS ST APT 2203,HOUSTON,TX,77002,238991,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2023-05-23T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"CHARLIE'S PLUMBING, INC.","CHARLIE'S PLUMBING, INC.",10114 THERMON ST,HOUSTON,TX,77075,238221,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2018-07-31T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CHARTER DRYWALL DALLAS INC,"CHARTER DRYWALL DALLAS, INC.",1950 BRITTMOORE RD,HOUSTON,TX,77043,238311,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2002-05-24T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CHARTER DRYWALL HOUSTON INC,"CHARTER DRYWALL HOUSTON, INC.",1950 BRITTMOORE RD,HOUSTON,TX,77043,238311,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2002-04-05T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CHARTER ROOFING CO,"CHARTER ROOFING CO., INC.",6122 SCARLET DR,HOUSTON,TX,77048,238162,"Construction (General, Civil, Specialty Trades)",Texas Corporation,1988-01-06T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CHAVEZ STEEL CONSTRUCTION LLC,CHAVEZ STEEL CONSTRUCTION LLC,1905 LITTLE YORK RD,HOUSTON,TX,77093,238120,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2026-06-02T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"CHECK MARC, INC.","CHECK MARC, INC.",4002 DRUMMOND ST,HOUSTON,TX,77025,238320,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2019-11-19T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CHERO-KEY PIPING COMPANY,CHERO-KEY PIPING COMPANY,1800 SHERWOOD FOREST ST STE D1,HOUSTON,TX,77043,238222,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2009-06-19T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"CHERRY CONSTRUCTION SERVICES, INC.","CHERRY CONSTRUCTION SERVICES, INC.",9235 EDGEBROOK ST,HOUSTON,TX,77075,238910,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2024-06-06T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"CHERRY MOVING COMPANY, INC","CHERRY MOVING COMPANY, INC.",6131 SELINSKY RD,HOUSTON,TX,77048,238910,"Construction (General, Civil, Specialty Trades)",Texas Corporation,1998-04-22T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CHICAGO BRIDGE & IRON COMPANY (DELAWARE),MCDERMOTT COMPANY (DELAWARE),17320 KATY FWY FL 4,HOUSTON,TX,77094,238122,"Construction (General, Civil, Specialty Trades)",Foreign Corporation (Out-of-State),2025-07-16T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"CHILL BROTHERS, LLC","CHILL BROTHERS, LLC",20465 STATE HIGHWAY 249 STE 350,HOUSTON,TX,77070,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Corporation / Corporate Entity,2026-01-29T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"CHILLS & THRILLS, INC.","CHILLS & THRILLS, INC.",10815 SEABOARD LOOP,HOUSTON,TX,77099,238212,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2013-02-12T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"CHILLTECH GROUP, LP","CHILLTECH GROUP, LP",6817 FLINTLOCK RD STE C,HOUSTON,TX,77040,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Type PL,2007-02-21T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CHR SCISSOR LIFT RENTAL INC,CHR SCISSOR LIFT RENTAL INC,2526 WOODBOUGH DR,HOUSTON,TX,77038,238910,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2021-07-01T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CHRIS KEEPING GREEN LANDSCAPING SERVICE,MARIANA ALVARENGA,1701 1/2 OAK TREE DR,HOUSTON,TX,77080,238991,"Construction (General, Civil, Specialty Trades)",Type IS,2016-03-22T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"CHRISTIAN GLASS & MIRROR, INC.","CHRISTIAN GLASS & MIRROR, INC.",4129 SOUTHERLAND RD STE A,HOUSTON,TX,77092,238152,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2025-12-15T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"CHRISTIAN RODRIGUEZ, L.L.C.","CHRISTIAN RODRIGUEZ, L.L.C.",8600 HOWARD DR STE A,HOUSTON,TX,77017,238990,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2015-05-20T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CHROMALOX INC,CHROMALOX INC,521 NORTH BELT STE 605,HOUSTON,TX,77060,238221,"Construction (General, Civil, Specialty Trades)",Foreign Corporation (Out-of-State),2004-03-17T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CHURCH FOUNDATION REPAIR,"CFR OPERATING, LLC",2121 BRITTMOORE RD STE 5500,HOUSTON,TX,77043,238190,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2019-10-30T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CIMA INTERIORS LLC,CIMA INTERIORS LLC,12002 ENCHANTED PATH DR,HOUSTON,TX,77044,238130,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2026-02-03T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CITI FENCE & CONCRETE LLC,CITI FENCE & CONCRETE LLC,5605 DOROTHY ANN DR,HOUSTON,TX,77076,238990,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2016-01-08T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CJR ELECTRIC LLC,CJR ELECTRIC LLC,9018 SAINT LAURENT LN,HOUSTON,TX,77044,238210,Electrical Contractors and Other Wiring Installation,Limited Liability Company (LLC),2026-04-08T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"CLASS I CONTROLS, INC.","CLASS I CONTROLS, INC.",10801 HAMMERLY BLVD STE 214,HOUSTON,TX,77043,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Texas Corporation,2022-07-18T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CLASSY WINDOWS,CLASSY BOY LLC,7723 LONDON TOWER LN,HOUSTON,TX,77044,238150,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2025-09-19T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CLAY'S STREET EATS,"CLAY'S STREET EATS, LLC",10495 SOUTHWEST FWY,HOUSTON,TX,77074,238290,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2025-03-11T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CLEAN AND CLEAR PLUMBING LLC,CLEAN AND CLEAR PLUMBING LLC,1919 TAYLOR ST # F1732,HOUSTON,TX,77007,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Limited Liability Company (LLC),2023-03-31T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CLEAN ENERGY SERVICES CES LLC,CLEAN ENERGY SERVICES CES LLC,4201 MAIN ST STE 298,HOUSTON,TX,77002,238990,"Construction (General, Civil, Specialty Trades)",Corporation / Corporate Entity,2022-10-20T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"CLEAN SEAL AMERICA, INC.","CLEAN SEAL AMERICA, INC.",17515 EL CAMINO REAL,HOUSTON,TX,77058,238192,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2019-04-23T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CLEANROOM FLOORS LLC,CLEANROOM FLOORS LLC,9000 CLAY RD STE 122,HOUSTON,TX,77080,238330,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2026-04-14T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CLEARWATER LOADERS INC,"CLEARWATER LOADERS, INC.",11150 WILCREST DR,HOUSTON,TX,77099,238200,"Construction (General, Civil, Specialty Trades)",Texas Corporation,1989-02-01T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CLEARY CONSTRUCTION SERVICES INC,CLEARY CONSTRUCTION SERVICES INC,8520 SWEETWATER LN STE D34,HOUSTON,TX,77037,238110,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2017-07-12T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"CLI-ENERGY AND CONSTRUCTION, LLC","CLI-ENERGY AND CONSTRUCTION, LLC",12619 NORTHWOOD COLONY TRL,HOUSTON,TX,77044,238210,Electrical Contractors and Other Wiring Installation,Limited Liability Company (LLC),2022-01-08T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CLIMATE BY DESIGN LLC,CLIMATE BY DESIGN LLC,16215 WESTHEIMER RD STE 105,HOUSTON,TX,77082,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Limited Liability Company (LLC),2024-02-13T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CLIMATE PROS LLC,CLIMATE PROS LLC,12055 BRITTMOORE PARK DR,HOUSTON,TX,77041,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Corporation / Corporate Entity,2019-08-28T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"CLIMATE ZONE, INC.","CLIMATE ZONE, INC.",13106 CONIFER RD,HOUSTON,TX,77079,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Texas Corporation,2015-10-13T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CLIMATEC,BOSCH BUILDING TECHNOLOGIES LLC,7240 BRITTMOORE RD STE 119,HOUSTON,TX,77041,238992,"Construction (General, Civil, Specialty Trades)",Corporation / Corporate Entity,2014-03-04T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CLIMATEC,BOSCH BUILDING TECHNOLOGIES LLC,7701 W LITTLE YORK RD STE 100,HOUSTON,TX,77040,238992,"Construction (General, Civil, Specialty Trades)",Corporation / Corporate Entity,2017-01-25T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
